Hour,Pc,Pc_renewable,Pc_grid
1795,0.0,0.0,0.0
1796,0.0,0.0,0.0
1797,0.0,0.0,0.0
1798,82.46204510012973,82.46204510012973,0.0
1799,46.128391078017785,46.128391078017785,0.0
1800,36.476377067526926,36.476377067526926,0.0
1801,67.54137498272974,67.54137498272974,0.0
1802,99.06364887697487,99.06364887697487,0.0
1803,3.77476705910919,3.77476705910919,0.0
1804,228.38318306955438,228.38318306955438,0.0
1805,250.0,250.0,0.0
1806,0.0,0.0,0.0
1807,0.0,0.0,0.0
1808,0.0,0.0,0.0
1809,0.0,0.0,0.0
1810,0.0,0.0,0.0
1811,0.0,0.0,0.0
1812,0.0,0.0,0.0
1813,0.0,0.0,0.0
1814,0.0,0.0,0.0
1815,0.0,0.0,0.0
1816,0.0,0.0,0.0
1817,0.0,0.0,0.0
1818,0.0,0.0,0.0
1819,0.0,0.0,0.0
1820,0.0,0.0,0.0
1821,0.0,0.0,0.0
1822,0.0,0.0,0.0
1823,0.0,0.0,0.0
1824,37.47118197530318,37.47118197530318,0.0
1825,78.1205266725471,78.1205266725471,0.0
1826,120.46518120827903,120.46518120827903,0.0
1827,155.45898683682628,155.45898683682628,0.0
1828,172.31391054108698,172.31391054108698,0.0
1829,250.0,250.0,0.0
1830,0.0,0.0,0.0
1831,0.0,0.0,0.0
1832,0.0,0.0,0.0
1833,0.0,0.0,0.0
1834,0.0,0.0,0.0
1835,0.0,0.0,0.0
1836,0.0,0.0,0.0
1837,0.0,0.0,0.0
1838,0.0,0.0,0.0
1839,0.0,0.0,0.0
1840,0.0,0.0,0.0
1841,0.0,0.0,0.0
1842,0.0,0.0,0.0
1843,0.0,0.0,0.0
1844,0.0,0.0,0.0
1845,0.0,0.0,0.0
1846,0.0,0.0,0.0
1847,38.20214676045259,38.20214676045259,0.0
1848,67.85935548877558,67.85935548877558,0.0
1849,63.9391266550673,63.9391266550673,0.0
1850,16.333860057931272,16.333860057931272,0.0
1851,159.7518622094047,159.7518622094047,0.0
1852,217.74343606241115,217.74343606241115,0.0
1853,250.0,250.0,0.0
1854,0.0,0.0,0.0
1855,0.0,0.0,0.0
1856,0.0,0.0,0.0
1857,0.0,0.0,0.0
1858,0.0,0.0,0.0
1859,0.0,0.0,0.0
1860,0.0,0.0,0.0
1861,0.0,0.0,0.0
1862,0.0,0.0,0.0
1863,0.0,0.0,0.0
1864,0.0,0.0,0.0
1865,0.0,0.0,0.0
1866,0.0,0.0,0.0
1867,0.0,0.0,0.0
1868,0.0,0.0,0.0
1869,0.0,0.0,0.0
1870,53.044527673532684,53.044527673532684,0.0
1871,36.312394890001315,36.312394890001315,0.0
1872,0.0,0.0,0.0
1873,71.03375055080579,71.03375055080579,0.0
1874,15.802997388701163,15.802997388701163,0.0
1875,151.58205707972348,151.58205707972348,0.0
1876,236.05405965127818,236.05405965127818,0.0
1877,250.0,250.0,0.0
1878,0.0,0.0,0.0
1879,0.0,0.0,0.0
1880,0.0,0.0,0.0
1881,0.0,0.0,0.0
1882,0.0,0.0,0.0
1883,0.0,0.0,0.0
1884,0.0,0.0,0.0
1885,0.0,0.0,0.0
1886,0.0,0.0,0.0
1887,0.0,0.0,0.0
1888,0.0,0.0,0.0
1889,0.0,0.0,0.0
1890,0.0,0.0,0.0
1891,0.0,0.0,0.0
1892,0.0,0.0,0.0
1893,0.0,0.0,0.0
1894,0.0,0.0,0.0
1895,56.08210194007495,56.08210194007495,0.0
1896,32.72254415984048,32.72254415984048,0.0
1897,55.15717432656999,55.15717432656999,0.0
1898,120.30770146828166,120.30770146828166,0.0
1899,67.99059884232855,67.99059884232855,0.0
1900,231.56966649694692,231.56966649694692,0.0
1901,250.0,250.0,0.0
1902,0.0,0.0,0.0
1903,0.0,0.0,0.0
1904,0.0,0.0,0.0
1905,0.0,0.0,0.0
1906,0.0,0.0,0.0
1907,0.0,0.0,0.0
1908,0.0,0.0,0.0
1909,0.0,0.0,0.0
1910,0.0,0.0,0.0
1911,0.0,0.0,0.0
1912,0.0,0.0,0.0
1913,0.0,0.0,0.0
1914,0.0,0.0,0.0
1915,0.0,0.0,0.0
1916,0.0,0.0,0.0
1917,0.0,0.0,0.0
1918,42.54683462841092,42.54683462841092,0.0
1919,37.322303009636755,37.322303009636755,0.0
1920,29.621551543850842,29.621551543850842,0.0
1921,45.433458514127835,45.433458514127835,0.0
1922,13.842929039392095,13.842929039392095,0.0
1923,176.8762752256469,176.8762752256469,0.0
1924,218.18643527297723,218.18643527297723,0.0
1925,250.0,250.0,0.0
1926,0.0,0.0,0.0
1927,0.0,0.0,0.0
1928,0.0,0.0,0.0
1929,0.0,0.0,0.0
1930,0.0,0.0,0.0
1931,0.0,0.0,0.0
1932,0.0,0.0,0.0
1933,0.0,0.0,0.0
1934,0.0,0.0,0.0
1935,0.0,0.0,0.0
1936,0.0,0.0,0.0
1937,0.0,0.0,0.0
1938,0.0,0.0,0.0
1939,0.0,0.0,0.0
1940,0.0,0.0,0.0
1941,0.0,0.0,0.0
1942,60.82975452178397,60.82975452178397,0.0
1943,0.0,0.0,0.0
1944,42.36748610581316,42.36748610581316,0.0
1945,76.3154784909297,76.3154784909297,0.0
1946,0.0,0.0,0.0
1947,155.07443283986493,155.07443283986493,0.0
1948,229.24263527565083,229.24263527565083,0.0
1949,250.0,250.0,0.0
1950,0.0,0.0,0.0
1951,0.0,0.0,0.0
1952,0.0,0.0,0.0
1953,0.0,0.0,0.0
1954,0.0,0.0,0.0
1955,0.0,0.0,0.0
1956,0.0,0.0,0.0
1957,0.0,0.0,0.0
1958,0.0,0.0,0.0
1959,0.0,0.0,0.0
1960,0.0,0.0,0.0
1961,0.0,0.0,0.0
1962,0.0,0.0,0.0
1963,0.0,0.0,0.0
1964,0.0,0.0,0.0
1965,0.0,0.0,0.0
1966,55.0301723850871,55.0301723850871,0.0
1967,0.0,0.0,0.0
1968,28.480060741815628,28.480060741815628,0.0
1969,0.0,0.0,0.0
1970,93.8195647957944,93.8195647957944,0.0
1971,157.84478934172995,157.84478934172995,0.0
1972,228.65519996961547,228.65519996961547,0.0
1973,250.0,250.0,0.0
1974,0.0,0.0,0.0
1975,0.0,0.0,0.0
1976,0.0,0.0,0.0
1977,0.0,0.0,0.0
1978,0.0,0.0,0.0
1979,0.0,0.0,0.0
1980,0.0,0.0,0.0
1981,0.0,0.0,0.0
1982,0.0,0.0,0.0
1983,0.0,0.0,0.0
1984,0.0,0.0,0.0
1985,0.0,0.0,0.0
1986,0.0,0.0,0.0
1987,0.0,0.0,0.0
1988,0.0,0.0,0.0
1989,0.0,0.0,0.0
1990,57.1431985936419,57.1431985936419,0.0
1991,36.71788860690242,36.71788860690242,0.0
1992,42.872660600538495,42.872660600538495,0.0
1993,48.15672659612335,48.15672659612335,0.0
1994,96.26050483358108,96.26050483358108,0.0
1995,57.32667065056278,57.32667065056278,0.0
1996,225.35213735269258,225.35213735269258,0.0
1997,250.0,250.0,0.0
1998,0.0,0.0,0.0
1999,0.0,0.0,0.0
2000,0.0,0.0,0.0
2001,0.0,0.0,0.0
2002,0.0,0.0,0.0
2003,0.0,0.0,0.0
2004,0.0,0.0,0.0
2005,0.0,0.0,0.0
2006,0.0,0.0,0.0
2007,0.0,0.0,0.0
2008,0.0,0.0,0.0
2009,0.0,0.0,0.0
2010,0.0,0.0,0.0
2011,0.0,0.0,0.0
2012,0.0,0.0,0.0
2013,0.0,0.0,0.0
2014,67.9031463839101,67.9031463839101,0.0
2015,30.558981841188313,30.558981841188313,0.0
2016,0.0,0.0,0.0
2017,76.27623831306852,76.27623831306852,0.0
2018,11.620543696244688,11.620543696244688,0.0
2019,155.63164335440433,155.63164335440433,0.0
2020,221.8392336452266,221.8392336452266,0.0
2021,250.0,250.0,0.0
2022,0.0,0.0,0.0
2023,0.0,0.0,0.0
2024,0.0,0.0,0.0
2025,0.0,0.0,0.0
2026,0.0,0.0,0.0
2027,0.0,0.0,0.0
2028,0.0,0.0,0.0
2029,0.0,0.0,0.0
2030,0.0,0.0,0.0
2031,0.0,0.0,0.0
2032,0.0,0.0,0.0
2033,0.0,0.0,0.0
2034,0.0,0.0,0.0
2035,0.0,0.0,0.0
2036,0.0,0.0,0.0
2037,0.0,0.0,0.0
2038,60.612457026536106,60.612457026536106,0.0
2039,0.0,0.0,0.0
2040,28.455764846110412,28.455764846110412,0.0
2041,77.66534060935669,77.66534060935669,0.0
2042,111.3549628048089,111.3549628048089,0.0
2043,54.39698062272494,54.39698062272494,0.0
2044,231.34428132450552,231.34428132450552,0.0
2045,250.0,250.0,0.0
2046,0.0,0.0,0.0
2047,0.0,0.0,0.0
2048,0.0,0.0,0.0
2049,0.0,0.0,0.0
2050,0.0,0.0,0.0
2051,0.0,0.0,0.0
2052,0.0,0.0,0.0
2053,0.0,0.0,0.0
2054,0.0,0.0,0.0
2055,0.0,0.0,0.0
2056,0.0,0.0,0.0
2057,0.0,0.0,0.0
2058,0.0,0.0,0.0
2059,0.0,0.0,0.0
2060,0.0,0.0,0.0
2061,0.0,0.0,0.0
2062,67.79824438595489,67.79824438595489,0.0
2063,39.11259377216629,39.11259377216629,0.0
2064,51.717095421691624,51.717095421691624,0.0
2065,72.27373990964617,72.27373990964617,0.0
2066,104.35063288927125,104.35063288927125,0.0
2067,0.0,0.0,0.0
2068,228.57748085531233,228.57748085531233,0.0
2069,250.0,250.0,0.0
2070,0.0,0.0,0.0
2071,0.0,0.0,0.0
2072,0.0,0.0,0.0
2073,0.0,0.0,0.0
2074,0.0,0.0,0.0
2075,0.0,0.0,0.0
2076,0.0,0.0,0.0
2077,0.0,0.0,0.0
2078,0.0,0.0,0.0
2079,0.0,0.0,0.0
2080,0.0,0.0,0.0
2081,0.0,0.0,0.0
2082,0.0,0.0,0.0
2083,0.0,0.0,0.0
2084,0.0,0.0,0.0
2085,0.0,0.0,0.0
2086,77.32933995043413,77.32933995043413,0.0
2087,36.41438901381692,36.41438901381692,0.0
2088,42.11101277327242,42.11101277327242,0.0
2089,88.53486961534719,88.53486961534719,0.0
2090,106.13450098643449,106.13450098643449,0.0
2091,0.0,0.0,0.0
2092,213.30567489473748,213.30567489473748,0.0
2093,250.0,250.0,0.0
2094,0.0,0.0,0.0
2095,0.0,0.0,0.0
2096,0.0,0.0,0.0
2097,0.0,0.0,0.0
2098,0.0,0.0,0.0
2099,0.0,0.0,0.0
2100,0.0,0.0,0.0
2101,0.0,0.0,0.0
2102,0.0,0.0,0.0
2103,0.0,0.0,0.0
2104,0.0,0.0,0.0
2105,0.0,0.0,0.0
2106,0.0,0.0,0.0
2107,0.0,0.0,0.0
2108,0.0,0.0,0.0
2109,0.0,0.0,0.0
2110,37.12939598374868,37.12939598374868,0.0
2111,0.0,0.0,0.0
2112,55.49424432237072,55.49424432237072,0.0
2113,0.0,0.0,0.0
2114,79.74475288044357,79.74475288044357,0.0
2115,162.95386013600233,162.95386013600233,0.0
2116,228.50753391147725,228.50753391147725,0.0
2117,250.0,250.0,0.0
2118,0.0,0.0,0.0
2119,0.0,0.0,0.0
2120,0.0,0.0,0.0
2121,0.0,0.0,0.0
2122,0.0,0.0,0.0
2123,0.0,0.0,0.0
2124,0.0,0.0,0.0
2125,0.0,0.0,0.0
2126,0.0,0.0,0.0
2127,0.0,0.0,0.0
2128,0.0,0.0,0.0
2129,0.0,0.0,0.0
2130,0.0,0.0,0.0
2131,0.0,0.0,0.0
2132,0.0,0.0,0.0
2133,0.0,0.0,0.0
2134,60.12541228577123,60.12541228577123,0.0
2135,51.713485936890436,51.713485936890436,0.0
2136,49.36997820357419,49.36997820357419,0.0
2137,70.68058868847959,70.68058868847959,0.0
2138,0.0,0.0,0.0
2139,116.04660045925593,116.04660045925593,0.0
2140,215.89372166007115,215.89372166007115,0.0
2141,250.0,250.0,0.0
2142,0.0,0.0,0.0
2143,0.0,0.0,0.0
2144,0.0,0.0,0.0
2145,0.0,0.0,0.0
2146,0.0,0.0,0.0
2147,0.0,0.0,0.0
2148,0.0,0.0,0.0
2149,0.0,0.0,0.0
2150,0.0,0.0,0.0
2151,0.0,0.0,0.0
2152,0.0,0.0,0.0
2153,0.0,0.0,0.0
2154,0.0,0.0,0.0
2155,0.0,0.0,0.0
2156,0.0,0.0,0.0
2157,0.0,0.0,0.0
2158,0.0,0.0,0.0
2159,0.0,0.0,0.0
2160,56.201487993295416,56.201487993295416,0.0
2161,68.08288891406494,68.08288891406494,0.0
2162,110.66992505664462,110.66992505664462,0.0
2163,95.37838422029624,95.37838422029624,0.0
2164,233.4971010497414,233.4971010497414,0.0
2165,250.0,250.0,0.0
2166,0.0,0.0,0.0
2167,0.0,0.0,0.0
2168,0.0,0.0,0.0
2169,0.0,0.0,0.0
2170,0.0,0.0,0.0
2171,0.0,0.0,0.0
2172,0.0,0.0,0.0
2173,0.0,0.0,0.0
2174,0.0,0.0,0.0
2175,0.0,0.0,0.0
2176,0.0,0.0,0.0
2177,0.0,0.0,0.0
2178,0.0,0.0,0.0
2179,0.0,0.0,0.0
2180,0.0,0.0,0.0
2181,0.0,0.0,0.0
2182,0.0,0.0,0.0
2183,56.61000819056443,56.61000819056443,0.0
2184,52.22226991641696,52.22226991641696,0.0
2185,67.61985507687723,67.61985507687723,0.0
2186,115.22897086478002,115.22897086478002,0.0
2187,148.3251223820634,148.3251223820634,0.0
2188,123.82356080334054,123.82356080334054,0.0
2189,250.0,250.0,0.0
2190,0.0,0.0,0.0
2191,0.0,0.0,0.0
2192,0.0,0.0,0.0
2193,0.0,0.0,0.0
2194,0.0,0.0,0.0
2195,0.0,0.0,0.0
2196,0.0,0.0,0.0
2197,0.0,0.0,0.0
2198,0.0,0.0,0.0
2199,0.0,0.0,0.0
2200,0.0,0.0,0.0
2201,0.0,0.0,0.0
2202,0.0,0.0,0.0
2203,0.0,0.0,0.0
2204,0.0,0.0,0.0
2205,0.0,0.0,0.0
2206,63.287457974395295,63.287457974395295,0.0
2207,45.149086474281944,45.149086474281944,0.0
2208,0.0,0.0,0.0
2209,68.16921782850972,68.16921782850972,0.0
2210,112.1266148167544,112.1266148167544,0.0
2211,40.50446983772283,40.50446983772283,0.0
2212,234.5929403023784,234.5929403023784,0.0
2213,250.0,250.0,0.0
2214,0.0,0.0,0.0
2215,0.0,0.0,0.0
2216,0.0,0.0,0.0
2217,0.0,0.0,0.0
2218,0.0,0.0,0.0
2219,0.0,0.0,0.0
2220,0.0,0.0,0.0
2221,0.0,0.0,0.0
2222,0.0,0.0,0.0
2223,0.0,0.0,0.0
2224,0.0,0.0,0.0
2225,0.0,0.0,0.0
2226,0.0,0.0,0.0
2227,0.0,0.0,0.0
2228,0.0,0.0,0.0
2229,0.0,0.0,0.0
2230,72.30153679869386,72.30153679869386,0.0
2231,30.872665520393866,30.872665520393866,0.0
2232,0.0,0.0,0.0
2233,0.0,0.0,0.0
2234,99.81955288867664,99.81955288867664,0.0
2235,145.18323962054686,145.18323962054686,0.0
2236,215.65279240573136,215.65279240573136,0.0
2237,250.0,250.0,0.0
2238,0.0,0.0,0.0
2239,0.0,0.0,0.0
2240,0.0,0.0,0.0
2241,0.0,0.0,0.0
2242,0.0,0.0,0.0
2243,0.0,0.0,0.0
2244,0.0,0.0,0.0
2245,0.0,0.0,0.0
2246,0.0,0.0,0.0
2247,0.0,0.0,0.0
2248,0.0,0.0,0.0
2249,0.0,0.0,0.0
2250,0.0,0.0,0.0
2251,0.0,0.0,0.0
2252,0.0,0.0,0.0
2253,0.0,0.0,0.0
2254,48.64613625978234,48.64613625978234,0.0
2255,59.89220766686702,59.89220766686702,0.0
2256,41.372681457074634,41.372681457074634,0.0
2257,51.42150939417911,51.42150939417911,0.0
2258,113.24472283406311,113.24472283406311,0.0
2259,16.299462631495096,16.299462631495096,0.0
2260,232.9530669905813,232.9530669905813,0.0
2261,250.0,250.0,0.0
2262,0.0,0.0,0.0
2263,0.0,0.0,0.0
2264,0.0,0.0,0.0
2265,0.0,0.0,0.0
2266,0.0,0.0,0.0
2267,0.0,0.0,0.0
2268,0.0,0.0,0.0
2269,0.0,0.0,0.0
2270,0.0,0.0,0.0
2271,0.0,0.0,0.0
2272,0.0,0.0,0.0
2273,0.0,0.0,0.0
2274,0.0,0.0,0.0
2275,0.0,0.0,0.0
2276,0.0,0.0,0.0
2277,0.0,0.0,0.0
2278,0.0,0.0,0.0
2279,0.0,0.0,0.0
2280,0.0,0.0,0.0
2281,45.92275314469914,45.92275314469914,0.0
2282,112.02425334005056,112.02425334005056,0.0
2283,155.88278074929286,155.88278074929286,0.0
2284,250.0,250.0,0.0
2285,250.0,250.0,0.0
2286,0.0,0.0,0.0
2287,0.0,0.0,0.0
2288,0.0,0.0,0.0
2289,0.0,0.0,0.0
2290,0.0,0.0,0.0
2291,0.0,0.0,0.0
2292,0.0,0.0,0.0
2293,0.0,0.0,0.0
2294,0.0,0.0,0.0
2295,0.0,0.0,0.0
2296,0.0,0.0,0.0
2297,0.0,0.0,0.0
2298,0.0,0.0,0.0
2299,0.0,0.0,0.0
2300,0.0,0.0,0.0
2301,0.0,0.0,0.0
2302,63.17506297658605,63.17506297658605,0.0
2303,55.92143431035743,55.92143431035743,0.0
2304,57.00199537715281,57.00199537715281,0.0
2305,57.98246765572986,57.98246765572986,0.0
2306,103.86678921376983,103.86678921376983,0.0
2307,8.814757673435283,8.814757673435283,0.0
2308,217.06728002701135,217.06728002701135,0.0
2309,250.0,250.0,0.0
2310,0.0,0.0,0.0
2311,0.0,0.0,0.0
2312,0.0,0.0,0.0
2313,0.0,0.0,0.0
2314,0.0,0.0,0.0
2315,0.0,0.0,0.0
2316,0.0,0.0,0.0
2317,0.0,0.0,0.0
2318,0.0,0.0,0.0
2319,0.0,0.0,0.0
2320,0.0,0.0,0.0
2321,0.0,0.0,0.0
2322,0.0,0.0,0.0
2323,0.0,0.0,0.0
2324,0.0,0.0,0.0
2325,0.0,0.0,0.0
2326,33.86353594255951,33.86353594255951,0.0
2327,0.0,0.0,0.0
2328,41.50480394948522,41.50480394948522,0.0
2329,0.0,0.0,0.0
2330,107.079381263502,107.079381263502,0.0
2331,154.2268450149317,154.2268450149317,0.0
2332,227.1552210635641,227.1552210635641,0.0
2333,250.0,250.0,0.0
2334,0.0,0.0,0.0
2335,0.0,0.0,0.0
2336,0.0,0.0,0.0
2337,0.0,0.0,0.0
2338,0.0,0.0,0.0
2339,0.0,0.0,0.0
2340,0.0,0.0,0.0
2341,0.0,0.0,0.0
2342,0.0,0.0,0.0
2343,0.0,0.0,0.0
2344,0.0,0.0,0.0
2345,0.0,0.0,0.0
2346,0.0,0.0,0.0
2347,0.0,0.0,0.0
2348,0.0,0.0,0.0
2349,0.0,0.0,0.0
2350,48.758531507333146,48.758531507333146,0.0
2351,53.03707748072975,53.03707748072975,0.0
2352,38.4970745283527,38.4970745283527,0.0
2353,0.0,0.0,0.0
2354,114.65416911832233,114.65416911832233,0.0
2355,156.4478390376733,156.4478390376733,0.0
2356,152.43509556163139,152.43509556163139,0.0
2357,250.0,250.0,0.0
2358,0.0,0.0,0.0
2359,0.0,0.0,0.0
2360,0.0,0.0,0.0
2361,0.0,0.0,0.0
2362,0.0,0.0,0.0
2363,0.0,0.0,0.0
2364,0.0,0.0,0.0
2365,0.0,0.0,0.0
2366,0.0,0.0,0.0
2367,0.0,0.0,0.0
2368,0.0,0.0,0.0
2369,0.0,0.0,0.0
2370,0.0,0.0,0.0
2371,0.0,0.0,0.0
2372,0.0,0.0,0.0
2373,0.0,0.0,0.0
2374,0.0,0.0,0.0
2375,41.83628373708143,41.83628373708143,0.0
2376,56.97867964319801,56.97867964319801,0.0
2377,75.4992827914158,75.4992827914158,0.0
2378,107.52819927044987,107.52819927044987,0.0
2379,168.57305401704292,168.57305401704292,0.0
2380,113.41428777485457,113.41428777485457,0.0
2381,250.0,250.0,0.0
2382,0.0,0.0,0.0
2383,0.0,0.0,0.0
2384,0.0,0.0,0.0
2385,0.0,0.0,0.0
2386,0.0,0.0,0.0
2387,0.0,0.0,0.0
2388,0.0,0.0,0.0
2389,0.0,0.0,0.0
2390,0.0,0.0,0.0
2391,0.0,0.0,0.0
2392,0.0,0.0,0.0
2393,0.0,0.0,0.0
2394,0.0,0.0,0.0
2395,0.0,0.0,0.0
2396,0.0,0.0,0.0
2397,0.0,0.0,0.0
2398,62.927794231147516,62.927794231147516,0.0
2399,29.885710356435254,29.885710356435254,0.0
2400,0.0,0.0,0.0
2401,0.0,0.0,0.0
2402,0.0,0.0,0.0
2403,68.91170000000005,68.91170000000005,0.0
2404,148.51749999999998,148.51749999999998,0.0
2405,181.49736708999995,181.49736708999995,0.0
2406,0.0,0.0,0.0
